Ortholog_Group,ArcA,DcuR,Fnr,NarL,NarP,NsrR,TtrR
LW89_RS17960,0,0,0,1,0,0,0
LW89_RS17965,1,0,0,0,0,1,1
LW89_RS18025,0,0,0,0,1,1,0
LW89_RS18125,0,0,0,0,1,0,0
LW89_RS18145,1,0,0,0,0,0,0
LW89_RS18175,1,0,0,0,0,0,0
LW89_RS18260,1,0,1,0,0,0,0
LW89_RS18295,1,0,0,0,0,1,0
LW89_RS18300,0,0,0,1,0,1,0
LW89_RS18335,0,1,1,0,0,0,0
LW89_RS18405,0,1,0,0,0,0,0
LW89_RS18410,0,0,1,0,0,0,0
LW89_RS18420,0,0,1,0,0,0,0
LW89_RS18425,1,0,0,0,1,0,0
LW89_RS18430,1,0,0,0,0,0,0
LW89_RS18435,1,0,0,0,1,0,1
LW89_RS18440,0,0,0,1,0,1,0
LW89_RS18455,0,0,0,0,0,1,0
LW89_RS18470,0,0,1,0,0,0,0
LW89_RS18475,0,1,0,0,0,0,0
LW89_RS18505,0,0,0,1,0,1,0
LW89_RS18510,0,0,1,0,0,0,1
LW89_RS18520,0,1,0,0,0,0,0
LW89_RS18525,0,0,0,0,1,0,0
LW89_RS18530,0,0,0,0,0,1,1
LW89_RS18540,0,0,0,0,1,0,0
LW89_RS18550,0,0,1,0,1,0,0
LW89_RS18560,0,1,1,0,1,0,0
LW89_RS18570,0,1,0,0,1,0,0
LW89_RS18590,0,0,0,1,0,0,0
LW89_RS18600,1,1,1,0,0,0,0
LW89_RS18615,0,0,1,0,0,0,0
LW89_RS18635,0,0,0,0,0,1,0
LW89_RS18655,0,1,0,0,0,0,0
LW89_RS18660,1,0,1,0,0,0,0
LW89_RS18670,0,1,0,0,0,0,0
LW89_RS18760,1,0,0,0,0,0,0
LW89_RS18770,0,0,0,0,0,1,0
LW89_RS18775,0,0,0,0,1,0,0
LW89_RS18805,0,1,1,0,0,0,0
LW89_RS18865,0,0,0,1,0,0,1
LW89_RS18920,0,0,0,0,1,0,0
LW89_RS18930,0,0,0,0,0,1,0
LW89_RS19005,0,1,1,1,0,1,0
LW89_RS19010,0,1,1,0,1,0,0
LW89_RS19015,0,1,0,1,0,0,0
LW89_RS19060,1,0,0,0,0,0,0
LW89_RS19070,0,0,1,0,0,0,0
LW89_RS19145,0,0,1,0,0,0,0
LW89_RS19160,0,0,0,0,0,0,1
LW89_RS19225,0,0,0,0,1,0,0
LW89_RS19230,0,0,0,0,1,0,0
LW89_RS19290,0,0,0,1,1,1,0
LW89_RS19295,0,0,0,0,1,0,0
LW89_RS19305,0,0,0,0,1,0,0
LW89_RS19380,0,1,0,0,0,0,0
LW89_RS19410,0,0,0,0,0,1,0
LW89_RS19425,0,0,0,0,0,1,0
LW89_RS19440,0,0,1,0,0,0,0
LW89_RS19470,0,0,0,1,0,0,1
LW89_RS19490,0,0,0,1,0,0,0
LW89_RS19495,0,0,0,0,0,1,0
LW89_RS19515,0,0,0,0,0,1,0
LW89_RS19530,0,0,0,1,0,0,0
LW89_RS19540,1,0,1,1,0,0,0
LW89_RS19545,0,0,1,0,0,0,0
LW89_RS19590,0,0,0,1,0,0,1
LW89_RS19620,0,0,0,1,0,0,0
LW89_RS19625,1,0,0,0,0,0,0
LW89_RS19645,0,1,0,0,0,0,0
LW89_RS19670,1,0,0,0,0,0,0
LW89_RS19675,0,1,0,0,0,0,0
LW89_RS19680,0,0,1,0,0,0,0
LW89_RS19715,1,0,0,0,0,0,0
LW89_RS19735,0,0,0,1,0,1,0
LW89_RS19740,0,0,0,0,0,1,0
LW89_RS19760,0,0,0,0,0,0,1
LW89_RS19765,0,0,0,1,0,0,0
LW89_RS19790,0,1,0,0,0,0,0
LW89_RS19850,0,0,1,0,0,0,0
LW89_RS19860,0,0,1,0,0,0,0
LW89_RS19875,0,0,0,1,0,0,1
LW89_RS19915,0,0,0,0,0,0,1
LW89_RS19935,1,0,0,0,0,1,0
LW89_RS19955,0,0,0,0,1,0,0
LW89_RS19975,1,1,0,0,0,0,0
LW89_RS20005,0,0,0,1,0,0,0
LW89_RS20020,0,0,0,1,0,0,0
LW89_RS20055,0,0,1,0,0,1,0
LW89_RS20110,0,0,0,0,0,0,1
LW89_RS20135,1,0,0,0,1,0,0
LW89_RS20140,0,0,0,0,1,0,0
LW89_RS20155,1,0,0,0,0,0,0
LW89_RS20160,1,0,0,0,0,0,1
LW89_RS20185,0,1,0,0,0,0,0
LW89_RS20195,0,1,0,0,0,0,0
LW89_RS20200,0,0,1,0,0,0,0
LW89_RS20235,0,0,0,0,1,0,1
LW89_RS20285,0,0,1,0,0,0,0
LW89_RS20290,0,0,1,0,0,0,0
LW89_RS20295,1,1,0,0,0,0,0
LW89_RS20300,1,1,0,0,0,0,0
LW89_RS20310,0,1,1,0,0,0,0
LW89_RS20330,0,1,0,0,0,0,0
LW89_RS20335,0,0,1,0,0,0,0
LW89_RS20360,0,0,0,1,0,0,0
LW89_RS20370,0,0,0,0,1,1,0
LW89_RS20400,0,1,1,0,1,0,0
LW89_RS20460,0,1,0,0,0,0,0
LW89_RS20470,0,0,1,0,0,0,0
LW89_RS20495,0,0,1,0,0,0,0
LW89_RS20525,1,0,0,0,0,0,0
LW89_RS20535,0,0,0,0,0,1,0
LW89_RS20540,0,0,0,0,1,0,1
LW89_RS20565,0,0,0,0,0,0,1
LW89_RS20600,0,0,0,0,0,0,1
LW89_RS20625,1,0,0,0,1,0,0
LW89_RS20635,0,0,0,1,0,0,0
LW89_RS20665,0,1,0,0,1,0,0
LW89_RS20670,0,0,0,0,1,0,0
LW89_RS20675,0,1,0,0,0,0,1
LW89_RS20680,0,1,0,0,0,0,1
LW89_RS20690,1,0,0,0,1,0,0
LW89_RS20695,1,0,0,0,1,0,0
LW89_RS20700,1,0,0,0,0,0,1
LW89_RS20725,1,0,0,0,0,0,0
LW89_RS20760,0,0,0,0,0,0,1
LW89_RS20795,0,0,0,0,0,1,0
LW89_RS20815,0,0,0,0,0,1,0
LW89_RS20820,0,0,0,0,0,1,0
LW89_RS20825,0,0,0,0,0,1,0
LW89_RS20830,0,0,0,0,0,1,0
LW89_RS20835,0,1,1,0,0,0,0
LW89_RS20855,0,1,0,0,1,0,0
LW89_RS20875,1,0,0,0,0,1,0
LW89_RS20880,1,0,0,0,0,1,0
LW89_RS21015,0,0,0,0,1,1,0
LW89_RS21040,1,0,0,1,0,0,0
LW89_RS21050,0,1,0,0,0,0,0
LW89_RS21055,0,1,0,0,0,0,0
LW89_RS21080,0,0,0,0,0,1,0
LW89_RS21085,1,0,0,0,0,0,0
LW89_RS21090,0,0,0,1,0,1,0
LW89_RS21100,0,1,0,0,0,0,0
LW89_RS21130,0,0,1,0,0,0,0
LW89_RS21140,0,0,0,1,0,0,1
LW89_RS21145,0,0,0,0,0,1,0
LW89_RS21150,0,0,0,0,1,1,0
LW89_RS21170,1,0,0,0,0,0,0
LW89_RS21190,0,0,0,0,0,1,0
LW89_RS21200,1,0,0,0,0,1,0
LW89_RS21230,0,0,0,0,0,0,1
LW89_RS21250,1,0,0,0,0,1,0
LW89_RS21290,0,0,0,0,1,0,0
LW89_RS21320,0,0,1,0,0,0,0
LW89_RS21355,0,0,1,0,0,0,0
LW89_RS21360,0,0,1,0,0,0,0
LW89_RS21370,1,0,0,0,0,0,0
LW89_RS21385,0,0,0,1,1,0,0
LW89_RS21405,0,1,0,0,0,0,0
LW89_RS21460,0,0,0,0,0,1,1
LW89_RS21480,0,0,0,0,1,0,0
LW89_RS21560,0,1,1,0,0,0,1
LW89_RS21565,0,1,1,0,0,0,1
LW89_RS21575,0,0,1,1,0,0,0
LW89_RS21590,0,0,0,1,1,0,0
LW89_RS21595,0,0,0,0,0,0,1
LW89_RS21600,0,0,0,0,0,0,1
LW89_RS21620,1,0,0,1,0,0,0
LW89_RS21635,0,0,1,0,0,0,0
LW89_RS21680,0,0,0,0,1,0,1
LW89_RS21715,0,1,0,0,0,0,0
LW89_RS21740,0,1,0,0,0,0,0
LW89_RS21745,0,0,0,0,1,0,0
LW89_RS21770,0,0,0,0,1,0,0
LW89_RS21785,1,0,0,0,1,1,0
LW89_RS21820,0,0,0,0,1,0,0
LW89_RS21825,0,0,1,0,0,0,0
LW89_RS21870,0,0,0,1,0,0,0
LW89_RS21910,0,1,1,0,0,0,0
LW89_RS22000,0,0,1,0,0,0,0
LW89_RS22010,1,0,0,0,1,1,0
LW89_RS22015,1,0,0,0,0,0,0
LW89_RS22035,0,0,0,0,1,0,0
LW89_RS22050,0,1,1,0,0,0,0
LW89_RS22060,1,0,0,0,0,0,0
LW89_RS22070,0,1,0,0,0,0,0
LW89_RS22100,0,0,0,0,0,0,1
LW89_RS22105,0,0,0,0,1,0,0
LW89_RS22165,1,0,0,1,0,1,1
LW89_RS22170,0,0,0,0,1,0,0
LW89_RS22175,0,0,1,1,0,0,0
LW89_RS22180,1,0,0,0,1,0,0
LW89_RS22190,1,0,0,0,1,0,1
LW89_RS22200,1,0,1,1,0,0,0
LW89_RS22205,0,0,0,1,0,0,0
LW89_RS22215,0,0,0,0,1,0,0
LW89_RS22220,1,0,0,0,0,0,0
LW89_RS22235,0,0,0,0,1,0,0
LW89_RS22245,1,0,0,0,0,0,1
LW89_RS22370,0,0,1,0,0,0,0
LW89_RS22375,0,1,0,0,0,0,0
LW89_RS22420,1,0,0,1,0,0,1
LW89_RS22505,0,0,0,0,1,0,0
LW89_RS22510,0,0,1,0,0,0,0
LW89_RS22525,0,0,1,0,0,0,0
LW89_RS22540,0,0,1,0,0,0,0
LW89_RS22665,1,0,0,0,1,0,0
LW89_RS22745,0,0,0,0,0,1,0
LW89_RS22780,0,0,1,0,1,0,0
LW89_RS22790,0,0,1,0,1,0,0
LW89_RS23025,0,1,0,0,0,0,0
LW89_RS23380,0,1,0,0,0,0,0
LW89_RS23405,0,0,0,1,0,0,0
LW89_RS23480,0,0,1,0,0,0,0
LW89_RS23560,1,0,1,0,1,0,0
LW89_RS23575,0,0,0,0,0,1,0
LW89_RS23600,0,0,0,0,1,0,0
LW89_RS23610,0,0,0,0,1,0,0
LW89_RS23650,0,0,0,0,1,1,0
LW89_RS23655,0,0,0,0,1,0,0
LW89_RS23670,0,0,0,1,0,0,0
LW89_RS23880,0,0,0,0,1,0,1
LW89_RS24185,0,0,1,0,0,0,0
LW89_RS24235,0,0,1,0,1,0,0
LW89_RS24360,0,0,0,0,0,1,0
LW89_RS24485,0,0,1,0,0,0,0
LW89_RS24530,0,0,0,1,0,1,1
LW89_RS24540,0,0,0,0,0,1,0
LW89_RS24645,1,1,0,0,0,1,0
LW89_RS24680,1,0,1,0,0,0,0
LW89_RS24745,0,0,0,0,0,1,0
LW89_RS24770,0,0,0,0,1,0,0
LW89_RS24825,1,0,0,0,0,0,0
LW89_RS24845,1,0,1,0,1,0,0
LW89_RS24885,0,0,0,0,1,0,0
LW89_RS24895,0,0,1,0,0,0,0
LW89_RS25015,1,0,0,1,1,0,0
LW89_RS25030,1,0,0,1,0,0,1
LW89_RS25040,1,0,0,1,0,1,0
LW89_RS25050,0,0,1,1,0,0,0
LW89_RS25085,0,0,0,0,0,0,1
LW89_RS25095,0,0,1,0,0,0,0
LW89_RS25110,1,0,0,0,0,0,0
LW89_RS25140,0,0,1,1,0,0,0
LW89_RS25175,0,0,0,1,0,0,0
LW89_RS25185,0,0,0,1,0,0,0
LW89_RS25195,0,0,0,0,1,0,0
LW89_RS25250,0,0,1,0,0,0,0
LW89_RS25275,0,0,0,0,1,1,1
LW89_RS25280,0,0,0,0,1,0,0
LW89_RS25285,0,0,0,1,1,0,0
LW89_RS25295,1,0,0,0,1,0,0
LW89_RS25300,0,0,0,1,0,0,0
LW89_RS25430,0,0,0,0,0,0,1
LW89_RS25490,0,0,0,1,0,0,0
LW89_RS25610,0,0,0,0,1,0,0
LW89_RS25620,1,0,0,0,0,0,0
LW89_RS25630,1,0,0,0,0,0,0
LW89_RS25650,0,0,1,0,0,1,0
LW89_RS25665,0,0,1,0,1,0,1
LW89_RS25675,0,0,0,0,1,0,0
LW89_RS25680,0,0,0,0,1,0,0
PSLT002,1,0,0,0,0,0,0
PSLT020,0,0,1,0,0,0,0
PSLT024,0,0,0,0,1,0,0
PSLT026,1,0,0,0,0,0,0
PSLT029,1,1,0,0,1,0,0
PSLT030,0,0,0,1,0,0,0
PSLT033,0,0,0,1,0,1,0
PSLT034,0,0,0,0,0,1,0
PSLT045,0,0,0,1,0,0,0
PSLT046,0,1,0,0,0,0,0
PSLT049,0,0,0,1,0,0,0
PSLT050,0,0,0,1,0,1,0
PSLT056,0,0,0,0,1,1,0
PSLT058,0,0,0,0,0,1,0
PSLT059,0,0,0,0,0,1,0
PSLT060,0,0,0,0,0,1,0
PSLT062,0,0,0,0,1,0,0
PSLT063,0,0,0,1,0,0,0
PSLT064,0,0,0,0,0,1,0
PSLT065,0,0,1,1,0,0,0
PSLT067,1,0,0,0,1,0,0
PSLT068,1,1,0,1,0,0,0
PSLT071,0,0,1,0,0,0,0
PSLT087,0,0,1,0,0,0,0
PSLT107,1,0,0,1,0,1,0
STBHUCCB_RS00055,0,0,0,0,0,1,0
STBHUCCB_RS00070,0,0,1,0,0,0,1
STBHUCCB_RS00075,0,0,1,0,0,0,0
STBHUCCB_RS00085,0,0,1,0,0,0,0
STBHUCCB_RS00090,0,0,1,0,0,0,0
STBHUCCB_RS00100,0,0,1,0,0,0,0
STBHUCCB_RS00105,0,1,0,0,0,0,0
STBHUCCB_RS00120,1,0,0,0,0,0,0
STBHUCCB_RS00130,0,0,0,0,0,1,0
STBHUCCB_RS00140,0,0,1,1,0,0,1
STBHUCCB_RS00145,1,0,0,0,0,0,0
STBHUCCB_RS00150,0,1,1,0,0,0,0
STBHUCCB_RS00155,0,0,1,0,0,0,0
STBHUCCB_RS00165,0,0,0,0,0,0,1
STBHUCCB_RS00175,0,1,1,0,0,0,1
STBHUCCB_RS00180,0,1,0,0,0,0,0
STBHUCCB_RS00185,1,0,1,1,0,0,0
STBHUCCB_RS00215,0,1,1,0,0,0,1
STBHUCCB_RS00225,1,0,0,0,1,0,0
STBHUCCB_RS00275,1,0,0,0,0,0,0
STBHUCCB_RS00380,0,1,1,0,0,0,0
STBHUCCB_RS00385,0,0,0,1,1,0,0
STBHUCCB_RS00390,0,0,1,0,0,1,0
STBHUCCB_RS00400,1,0,0,0,0,0,0
STBHUCCB_RS00405,0,0,0,0,1,0,0
STBHUCCB_RS00410,0,0,0,0,0,1,0
STBHUCCB_RS00510,0,1,0,0,0,0,1
STBHUCCB_RS00520,1,0,0,0,0,0,0
STBHUCCB_RS00545,0,0,0,1,0,0,0
STBHUCCB_RS00675,1,0,1,0,0,0,0
STBHUCCB_RS00775,0,0,1,0,0,0,0
STBHUCCB_RS00780,0,0,0,1,0,1,0
STBHUCCB_RS00815,1,0,0,1,0,1,0
STBHUCCB_RS00820,0,1,0,0,1,0,0
STBHUCCB_RS00835,0,1,1,0,0,0,0
STBHUCCB_RS00845,1,0,0,0,0,0,0
STBHUCCB_RS00875,0,1,0,0,0,0,1
STBHUCCB_RS00890,0,0,0,0,1,0,0
STBHUCCB_RS00895,0,0,0,0,0,0,1
STBHUCCB_RS00900,0,0,0,1,0,1,0
STBHUCCB_RS00905,0,0,0,1,1,0,0
STBHUCCB_RS00925,0,0,0,0,1,1,0
STBHUCCB_RS00940,1,0,0,0,1,0,1
STBHUCCB_RS00955,0,1,1,0,0,0,0
STBHUCCB_RS01035,0,0,0,0,0,0,1
STBHUCCB_RS01065,0,0,1,0,0,0,0
STBHUCCB_RS01190,0,0,0,1,0,0,0
STBHUCCB_RS01205,0,1,0,0,1,0,0
STBHUCCB_RS01210,0,1,0,0,1,0,0
STBHUCCB_RS01250,0,0,0,0,1,0,1
STBHUCCB_RS01265,0,0,0,0,1,0,0
STBHUCCB_RS01270,0,0,0,1,0,0,0
STBHUCCB_RS01285,0,0,0,0,0,1,0
STBHUCCB_RS01290,0,0,0,1,0,0,0
STBHUCCB_RS01295,1,0,0,0,0,1,0
STBHUCCB_RS01320,0,0,1,0,0,0,1
STBHUCCB_RS01415,0,0,1,0,0,0,0
STBHUCCB_RS01425,0,0,0,0,0,0,1
STBHUCCB_RS01430,0,0,1,0,1,0,0
STBHUCCB_RS01445,0,1,0,0,0,0,0
STBHUCCB_RS01465,0,0,0,1,0,0,0
STBHUCCB_RS01525,1,0,0,0,0,0,0
STBHUCCB_RS01535,0,0,0,0,0,0,1
STBHUCCB_RS01560,0,0,0,0,0,1,0
STBHUCCB_RS01625,0,0,0,0,1,0,0
STBHUCCB_RS01635,1,0,0,1,0,0,0
STBHUCCB_RS01650,1,0,0,1,1,0,0
STBHUCCB_RS01655,1,0,0,1,0,0,0
STBHUCCB_RS01660,0,0,0,1,0,1,0
STBHUCCB_RS01670,0,0,0,0,1,0,1
STBHUCCB_RS01690,1,0,0,1,0,0,0
STBHUCCB_RS01705,0,0,0,0,0,1,0
STBHUCCB_RS01720,0,0,0,0,0,0,1
STBHUCCB_RS01725,0,0,1,0,0,1,0
STBHUCCB_RS01780,0,0,0,1,0,0,0
STBHUCCB_RS01790,0,0,1,0,0,0,1
STBHUCCB_RS01795,0,0,1,0,0,0,1
STBHUCCB_RS01800,0,0,1,0,0,0,1
STBHUCCB_RS01850,0,1,1,0,0,0,0
STBHUCCB_RS01860,0,1,0,0,0,0,0
STBHUCCB_RS01865,0,0,0,0,1,0,0
STBHUCCB_RS01875,0,0,0,0,0,1,1
STBHUCCB_RS01905,0,0,0,0,0,1,0
STBHUCCB_RS01915,0,0,1,0,0,0,0
STBHUCCB_RS01930,1,0,0,0,0,1,0
STBHUCCB_RS01950,1,0,1,1,0,1,0
STBHUCCB_RS02010,0,0,0,0,1,1,0
STBHUCCB_RS02060,0,0,0,0,0,0,1
STBHUCCB_RS02065,0,0,0,1,0,0,1
STBHUCCB_RS02080,0,0,0,0,1,0,0
STBHUCCB_RS02130,0,0,0,1,0,0,0
STBHUCCB_RS02135,0,0,0,1,0,1,1
STBHUCCB_RS02150,1,0,0,0,0,0,0
STBHUCCB_RS02195,0,0,0,0,1,0,0
STBHUCCB_RS02200,0,0,0,1,0,0,0
STBHUCCB_RS02205,1,0,0,0,0,1,0
STBHUCCB_RS02210,0,0,0,0,0,1,0
STBHUCCB_RS02250,0,0,0,0,1,0,0
STBHUCCB_RS02260,1,0,0,0,0,1,0
STBHUCCB_RS02290,0,0,0,1,0,0,0
STBHUCCB_RS02305,0,0,0,0,1,0,0
STBHUCCB_RS02340,0,1,0,0,0,0,0
STBHUCCB_RS02375,0,0,1,0,0,0,0
STBHUCCB_RS02390,1,0,0,0,0,1,0
STBHUCCB_RS02395,0,1,0,0,0,0,0
STBHUCCB_RS02410,0,1,0,0,0,0,0
STBHUCCB_RS02475,1,0,1,1,0,0,0
STBHUCCB_RS02480,0,0,0,1,0,0,0
STBHUCCB_RS02485,0,1,0,1,0,0,0
STBHUCCB_RS02490,0,0,0,0,0,1,0
STBHUCCB_RS02500,1,0,0,1,0,0,0
STBHUCCB_RS02515,1,0,0,1,0,1,0
STBHUCCB_RS02525,0,1,0,0,0,0,0
STBHUCCB_RS02555,0,1,0,0,1,0,0
STBHUCCB_RS02560,0,1,0,0,1,0,0
STBHUCCB_RS02570,0,0,0,0,1,0,0
STBHUCCB_RS02595,0,1,0,0,0,1,0
STBHUCCB_RS02650,0,0,1,1,0,0,0
STBHUCCB_RS02655,0,1,0,0,0,0,0
STBHUCCB_RS02660,1,0,0,0,0,0,0
STBHUCCB_RS02665,0,0,1,0,0,1,0
STBHUCCB_RS02700,0,0,0,0,1,1,0
STBHUCCB_RS02805,1,0,0,0,0,1,0
STBHUCCB_RS02895,0,1,1,0,1,0,1
STBHUCCB_RS02915,1,0,0,0,0,0,1
STBHUCCB_RS02960,0,1,1,0,0,0,1
STBHUCCB_RS02965,0,1,1,0,0,0,1
STBHUCCB_RS02990,0,0,1,0,0,0,0
STBHUCCB_RS03005,0,0,1,0,1,0,0
STBHUCCB_RS03015,0,0,0,0,0,1,0
STBHUCCB_RS03040,0,1,0,0,0,0,0
STBHUCCB_RS03060,1,0,1,0,0,1,0
STBHUCCB_RS03115,1,0,0,1,0,0,0
STBHUCCB_RS03130,0,0,0,1,0,1,0
STBHUCCB_RS03155,0,0,0,1,0,0,0
STBHUCCB_RS03175,1,0,0,0,0,0,0
STBHUCCB_RS03185,1,0,1,0,0,0,1
STBHUCCB_RS03195,0,0,0,0,0,1,0
STBHUCCB_RS03205,0,0,0,0,1,0,0
STBHUCCB_RS03215,0,0,0,0,1,1,1
STBHUCCB_RS03235,0,0,1,0,0,0,0
STBHUCCB_RS03240,0,0,0,0,1,0,0
STBHUCCB_RS03245,1,0,0,0,0,0,0
STBHUCCB_RS03250,0,0,0,1,0,1,0
STBHUCCB_RS03260,1,0,0,1,1,0,0
STBHUCCB_RS03265,0,0,1,0,0,0,0
STBHUCCB_RS03275,0,0,0,0,0,1,0
STBHUCCB_RS03280,0,0,1,0,0,0,0
STBHUCCB_RS03285,0,0,1,0,0,0,0
STBHUCCB_RS03355,0,0,0,0,1,0,0
STBHUCCB_RS03400,0,1,1,0,0,0,0
STBHUCCB_RS03405,1,0,0,0,0,0,0
STBHUCCB_RS03420,0,0,0,0,0,1,0
STBHUCCB_RS03430,0,0,1,1,0,1,0
STBHUCCB_RS03455,0,0,0,0,0,1,0
STBHUCCB_RS03475,0,0,0,0,1,1,0
STBHUCCB_RS03480,0,0,0,0,1,1,0
STBHUCCB_RS03510,0,0,0,0,1,1,0
STBHUCCB_RS03540,0,0,0,0,0,0,1
STBHUCCB_RS03550,0,1,0,0,0,0,0
STBHUCCB_RS03610,0,0,0,0,0,1,0
STBHUCCB_RS03615,0,0,0,0,0,1,0
STBHUCCB_RS03670,0,0,1,0,0,0,0
STBHUCCB_RS03680,0,1,0,0,0,0,0
STBHUCCB_RS03690,0,1,1,0,0,0,0
STBHUCCB_RS03695,0,1,0,0,0,0,0
STBHUCCB_RS03700,0,0,1,0,0,0,0
STBHUCCB_RS03705,0,1,0,0,0,0,0
STBHUCCB_RS03710,0,0,1,0,0,0,0
STBHUCCB_RS03720,1,0,0,0,0,0,0
STBHUCCB_RS03725,0,0,0,0,1,0,0
STBHUCCB_RS03755,1,0,0,0,0,0,0
STBHUCCB_RS03785,0,1,0,0,1,0,0
STBHUCCB_RS03805,0,0,1,0,0,0,0
STBHUCCB_RS03865,1,0,0,0,0,0,0
STBHUCCB_RS03965,0,0,1,0,0,0,1
STBHUCCB_RS03970,0,0,1,0,0,0,0
STBHUCCB_RS03975,0,0,0,0,1,0,0
STBHUCCB_RS03985,0,1,0,0,0,0,0
STBHUCCB_RS04060,1,0,0,1,0,0,1
STBHUCCB_RS04110,0,1,0,0,0,0,0
STBHUCCB_RS04115,0,0,1,0,0,0,0
STBHUCCB_RS04175,0,0,0,0,0,1,0
STBHUCCB_RS04245,0,0,0,0,1,0,0
STBHUCCB_RS04260,1,0,0,0,0,0,0
STBHUCCB_RS04265,0,0,0,0,1,0,0
STBHUCCB_RS04275,0,0,0,1,0,0,0
STBHUCCB_RS04290,1,0,0,0,1,0,0
STBHUCCB_RS04300,1,0,0,0,1,0,0
STBHUCCB_RS04305,0,0,1,1,0,0,0
STBHUCCB_RS04310,0,0,0,0,1,0,0
STBHUCCB_RS04315,1,0,0,1,0,1,1
STBHUCCB_RS04375,0,0,0,0,1,0,0
STBHUCCB_RS04380,0,0,0,0,0,0,1
STBHUCCB_RS04390,0,0,1,0,0,0,0
STBHUCCB_RS04395,0,0,0,0,0,0,1
STBHUCCB_RS04405,0,0,1,0,0,0,0
STBHUCCB_RS04410,0,0,1,0,0,0,0
STBHUCCB_RS04415,0,1,1,0,0,0,0
STBHUCCB_RS04420,1,0,0,0,0,0,0
STBHUCCB_RS04425,0,1,1,0,0,0,1
STBHUCCB_RS04430,0,0,1,0,0,0,0
STBHUCCB_RS04440,0,1,1,0,0,0,0
STBHUCCB_RS04445,0,0,1,0,0,0,0
STBHUCCB_RS04450,0,1,1,0,0,0,0
STBHUCCB_RS04470,0,0,0,0,0,0,1
STBHUCCB_RS04500,0,1,0,0,0,0,0
STBHUCCB_RS04510,1,0,0,0,0,0,0
STBHUCCB_RS04535,0,0,0,0,1,0,0
STBHUCCB_RS04560,1,0,0,0,0,0,0
STBHUCCB_RS04570,0,0,1,0,0,0,0
STBHUCCB_RS04660,0,1,1,0,0,0,0
STBHUCCB_RS04700,0,0,0,1,0,0,0
STBHUCCB_RS04745,0,0,1,0,0,0,0
STBHUCCB_RS04750,0,0,0,0,1,0,0
STBHUCCB_RS04760,1,0,0,0,0,1,0
STBHUCCB_RS04810,0,0,0,0,1,0,0
STBHUCCB_RS04835,0,0,0,0,1,0,0
STBHUCCB_RS04840,0,1,0,0,0,0,0
STBHUCCB_RS04865,0,1,0,0,0,0,0
STBHUCCB_RS04940,0,1,1,0,0,0,0
STBHUCCB_RS04955,1,0,0,1,0,0,0
STBHUCCB_RS04975,0,0,0,0,0,0,1
STBHUCCB_RS04980,0,0,0,0,0,0,1
STBHUCCB_RS04985,0,0,0,1,1,0,0
STBHUCCB_RS05000,0,0,1,1,0,0,0
STBHUCCB_RS05010,0,1,1,0,0,0,1
STBHUCCB_RS05015,0,1,1,0,0,0,1
STBHUCCB_RS05095,0,0,0,0,1,0,0
STBHUCCB_RS05115,0,0,0,0,0,1,1
STBHUCCB_RS05170,1,0,0,0,0,0,0
STBHUCCB_RS05180,0,0,1,0,0,0,0
STBHUCCB_RS05185,0,0,1,0,0,0,0
STBHUCCB_RS05215,0,0,1,0,0,0,0
STBHUCCB_RS05235,0,1,1,0,0,0,0
STBHUCCB_RS05260,0,0,0,0,1,0,0
STBHUCCB_RS05320,0,0,0,0,0,0,1
STBHUCCB_RS05350,1,0,0,0,0,1,0
STBHUCCB_RS05355,0,0,0,1,0,0,0
STBHUCCB_RS05380,1,0,0,0,0,0,0
STBHUCCB_RS05400,0,0,0,0,1,1,0
STBHUCCB_RS05405,0,0,0,0,0,1,0
STBHUCCB_RS05410,0,0,0,1,0,0,1
STBHUCCB_RS05420,0,0,1,0,0,0,0
STBHUCCB_RS05450,0,1,0,0,0,0,0
STBHUCCB_RS05460,0,0,0,1,0,1,0
STBHUCCB_RS05465,1,0,0,0,0,0,0
STBHUCCB_RS05470,0,0,0,0,0,1,0
STBHUCCB_RS05495,0,1,0,0,0,0,0
STBHUCCB_RS05500,0,1,0,0,0,0,0
STBHUCCB_RS05510,1,0,0,1,0,0,0
STBHUCCB_RS05565,0,0,0,0,0,0,1
STBHUCCB_RS05685,0,1,1,0,0,0,0
STBHUCCB_RS05755,0,0,1,0,0,0,0
STBHUCCB_RS05770,0,0,1,0,0,0,0
STBHUCCB_RS05775,0,0,0,0,0,1,0
STBHUCCB_RS05785,0,0,0,0,1,0,0
STBHUCCB_RS05790,0,0,1,0,0,0,0
STBHUCCB_RS05800,0,0,1,0,0,0,0
STBHUCCB_RS05805,1,0,0,0,1,0,0
STBHUCCB_RS05810,1,0,0,0,0,0,0
STBHUCCB_RS05815,1,0,0,0,1,0,1
STBHUCCB_RS05820,0,0,0,0,0,1,0
STBHUCCB_RS05835,0,0,0,0,0,1,0
STBHUCCB_RS05850,0,0,1,0,0,0,0
STBHUCCB_RS05855,0,1,0,0,0,0,0
STBHUCCB_RS05885,0,0,0,1,0,1,0
STBHUCCB_RS05890,0,0,1,0,1,0,1
STBHUCCB_RS05900,0,1,0,0,0,0,0
STBHUCCB_RS05910,0,0,0,0,1,1,0
STBHUCCB_RS05915,0,0,0,0,0,1,1
STBHUCCB_RS05925,0,0,0,0,1,0,0
STBHUCCB_RS05935,0,1,1,0,0,0,0
STBHUCCB_RS05945,0,1,1,0,1,0,0
