Gene_ID,ArcA,DcuR,Fnr,NarL,NarP,NsrR,TtrR
HFU19_RS19720,0,0,1,1,1,0,0
HFU19_RS19725,1,0,0,0,0,1,0
HFU19_RS19730,1,0,0,0,0,0,0
HFU19_RS19735,1,1,1,0,0,0,0
HFU19_RS19740,0,1,0,0,0,0,1
HFU19_RS19745,0,0,0,0,1,0,0
HFU19_RS19750,1,0,0,0,0,0,1
HFU19_RS19755,1,0,0,1,0,0,0
HFU19_RS19760,0,0,1,0,0,0,0
HFU19_RS19770,0,0,1,0,0,0,0
HFU19_RS19780,1,0,0,0,0,0,0
HFU19_RS19785,0,0,0,0,1,0,0
HFU19_RS19790,0,0,0,0,1,0,1
HFU19_RS19795,0,0,0,0,0,1,0
HFU19_RS19800,1,0,0,0,0,0,0
HFU19_RS19810,0,0,1,0,0,0,0
HFU19_RS19815,0,0,1,0,0,0,0
HFU19_RS19820,0,0,0,0,0,1,0
HFU19_RS19825,0,0,0,0,0,1,0
HFU19_RS19830,0,0,0,0,0,0,1
HFU19_RS19835,1,0,0,0,0,0,1
HFU19_RS19840,1,0,0,0,0,0,1
HFU19_RS19855,0,0,0,1,0,0,0
HFU19_RS19860,0,0,0,1,0,0,0
HFU19_RS19865,1,0,0,1,0,0,0
HFU19_RS19870,0,0,0,0,0,0,1
HFU19_RS19875,0,0,0,0,1,0,0
HFU19_RS19890,0,0,1,1,1,0,0
HFU19_RS19900,0,0,0,1,0,0,0
HFU19_RS19905,0,0,0,1,0,1,1
HFU19_RS19910,0,0,1,0,0,0,0
HFU19_RS19915,0,0,1,0,0,0,0
HFU19_RS19920,1,0,0,0,0,0,0
HFU19_RS19930,0,0,0,0,0,1,1
HFU19_RS19935,0,0,0,0,0,1,0
HFU19_RS19940,0,1,1,0,0,0,0
HFU19_RS19945,0,0,0,1,0,0,0
HFU19_RS19950,0,0,0,0,0,1,0
HFU19_RS19960,0,0,0,1,0,0,0
HFU19_RS19985,0,0,0,0,0,0,1
HFU19_RS19990,0,0,0,0,0,0,1
HFU19_RS19995,0,1,0,0,0,0,0
HFU19_RS20000,0,0,0,0,0,1,1
HFU19_RS20005,0,1,0,0,0,1,0
HFU19_RS20015,0,0,0,0,1,0,1
HFU19_RS20020,0,0,0,0,1,1,0
HFU19_RS20030,0,0,0,0,1,0,0
HFU19_RS20035,1,0,0,0,0,0,0
HFU19_RS20045,0,0,0,0,1,0,0
HFU19_RS20055,0,0,0,0,1,1,0
HFU19_RS20060,0,0,1,0,0,0,0
HFU19_RS20065,1,0,0,1,0,0,0
HFU19_RS20080,1,0,0,1,0,0,0
HFU19_RS20085,1,0,0,1,0,0,0
HFU19_RS20090,0,0,0,0,0,1,0
HFU19_RS20095,0,0,0,0,0,1,0
HFU19_RS20130,1,0,0,0,0,0,0
HFU19_RS20135,0,0,1,1,0,0,0
HFU19_RS20140,0,0,0,0,0,0,1
HFU19_RS20150,0,0,0,0,1,0,0
HFU19_RS20170,0,1,1,1,0,0,0
HFU19_RS20180,1,0,0,1,0,1,0
HFU19_RS20185,0,0,0,0,1,0,0
HFU19_RS20190,0,0,0,1,0,0,0
HFU19_RS20200,0,1,0,0,0,0,0
HFU19_RS20205,0,0,0,0,1,1,0
HFU19_RS20215,0,0,0,1,0,0,0
HFU19_RS20220,1,0,0,0,0,0,0
HFU19_RS20225,0,0,1,1,0,0,0
HFU19_RS20230,0,0,0,1,0,1,0
HFU19_RS20240,0,0,1,0,0,0,0
HFU19_RS20245,0,0,0,0,0,1,1
HFU19_RS20265,0,0,0,1,0,1,0
HFU19_RS20270,1,0,0,0,0,0,0
HFU19_RS20285,0,1,0,0,0,0,0
HFU19_RS20290,0,0,0,1,0,0,0
HFU19_RS20295,1,0,0,0,0,0,0
HFU19_RS20300,1,0,0,0,1,0,0
HFU19_RS20305,0,0,0,1,0,0,0
HFU19_RS20310,0,0,0,0,0,1,1
HFU19_RS20315,0,0,0,0,0,0,1
HFU19_RS20320,0,1,1,1,0,0,0
HFU19_RS20325,1,0,0,0,1,0,0
HFU19_RS20330,1,0,0,0,1,0,0
HFU19_RS20335,0,0,1,0,0,0,0
HFU19_RS20340,0,0,1,0,0,0,0
HFU19_RS20345,0,0,0,0,1,1,0
HFU19_RS20355,1,0,0,0,0,0,0
HFU19_RS20360,0,0,0,0,0,1,0
HFU19_RS20370,1,0,0,0,0,0,0
HFU19_RS20375,1,0,0,0,1,1,0
HFU19_RS20385,0,0,1,0,0,0,0
HFU19_RS20390,0,0,1,0,0,0,0
HFU19_RS20395,0,0,0,0,0,1,1
HFU19_RS20405,0,0,1,0,0,0,0
HFU19_RS20420,0,0,1,1,0,1,0
HFU19_RS20425,1,1,1,0,0,0,0
HFU19_RS20430,1,0,0,1,0,0,0
HFU19_RS20435,1,1,0,0,0,1,0
HFU19_RS20445,0,0,0,1,1,0,0
HFU19_RS20455,0,1,0,0,0,1,1
HFU19_RS20460,0,1,0,0,0,1,0
HFU19_RS20465,0,0,0,0,1,0,0
HFU19_RS20475,0,0,0,0,0,1,0
HFU19_RS20495,1,0,0,0,0,0,0
HFU19_RS20500,1,0,0,0,0,0,0
HFU19_RS20510,1,0,0,0,0,0,0
HFU19_RS20520,1,0,0,0,0,0,0
HFU19_RS20525,1,0,0,0,0,0,0
HFU19_RS20530,1,0,0,0,0,1,0
HFU19_RS20535,0,0,0,1,1,0,1
HFU19_RS20540,0,0,0,0,0,1,0
HFU19_RS20545,0,0,0,0,1,0,0
HFU19_RS20550,1,0,0,0,0,0,0
HFU19_RS20555,0,0,0,1,0,0,1
HFU19_RS20560,1,0,0,0,0,0,0
HFU19_RS20565,0,0,0,0,0,0,1
HFU19_RS20570,0,0,1,0,0,1,0
HFU19_RS20575,1,0,0,1,1,0,0
HFU19_RS20585,1,0,0,0,0,0,0
HFU19_RS20590,1,0,0,0,0,0,0
HFU19_RS20595,0,0,0,0,1,0,1
HFU19_RS20600,0,1,1,0,0,0,0
HFU19_RS20620,0,0,0,0,1,0,0
HFU19_RS20625,0,0,0,0,1,0,0
HFU19_RS20630,0,0,0,1,0,0,0
HFU19_RS20635,0,0,1,0,0,0,0
HFU19_RS20645,1,0,0,0,0,0,1
HFU19_RS20650,1,0,0,0,0,0,1
HFU19_RS20655,1,0,0,0,0,1,0
HFU19_RS20660,1,0,0,0,0,0,0
HFU19_RS20665,0,0,0,0,1,0,0
HFU19_RS20670,0,0,0,0,0,1,0
HFU19_RS20690,0,0,1,0,0,0,0
HFU19_RS20700,0,0,0,1,0,0,1
HFU19_RS20705,0,0,0,0,1,1,0
HFU19_RS20710,0,0,0,1,0,0,0
HFU19_RS20715,0,0,0,0,0,0,1
HFU19_RS20720,0,0,0,0,0,0,1
HFU19_RS20725,1,0,0,0,0,1,0
HFU19_RS20730,0,0,0,1,1,1,0
HFU19_RS20740,0,0,0,0,0,1,0
HFU19_RS20750,0,0,1,0,0,0,0
HFU19_RS20755,0,0,1,0,0,0,0
HFU19_RS20765,0,0,0,0,0,0,1
HFU19_RS20770,1,0,0,0,0,1,0
HFU19_RS20775,0,0,0,1,0,0,0
HFU19_RS20780,0,0,1,1,0,1,0
HFU19_RS20785,1,0,0,0,0,0,0
HFU19_RS20790,0,0,0,1,0,0,0
HFU19_RS20795,0,0,0,0,1,0,0
HFU19_RS20800,0,0,1,0,0,0,1
HFU19_RS20805,1,0,0,1,1,1,1
HFU19_RS20810,0,0,0,0,1,0,0
HFU19_RS20815,1,0,1,0,0,1,0
HFU19_RS20835,0,0,0,0,1,0,0
HFU19_RS20840,1,0,0,0,1,0,0
HFU19_RS20845,0,0,0,1,0,0,0
HFU19_RS20850,0,0,0,0,0,1,0
HFU19_RS20855,1,0,0,0,0,0,1
HFU19_RS20860,0,0,0,0,1,0,0
HFU19_RS20865,0,0,0,0,1,0,0
HFU19_RS20870,0,0,0,1,0,1,0
HFU19_RS20875,0,0,0,0,0,1,0
HFU19_RS20880,1,0,0,0,1,1,0
HFU19_RS20885,0,0,0,1,1,0,0
HFU19_RS20905,0,0,1,0,0,0,0
HFU19_RS20910,0,0,1,0,0,0,0
HFU19_RS20920,0,0,0,0,1,0,0
HFU19_RS20930,1,0,0,1,0,0,0
HFU19_RS20935,0,0,0,0,0,1,0
HFU19_RS20945,0,1,1,0,0,0,0
HFU19_RS20950,0,1,1,0,0,0,0
HFU19_RS20955,1,0,0,0,1,0,0
HFU19_RS20965,0,0,1,0,0,0,1
HFU19_RS20970,0,0,0,0,1,1,1
HFU19_RS20985,0,0,0,0,0,0,1
HFU19_RS20995,0,0,0,0,0,1,0
HFU19_RS21000,1,0,0,0,0,0,0
HFU19_RS21005,0,1,0,0,0,0,0
HFU19_RS21010,0,1,0,0,0,0,0
HFU19_RS21015,0,0,1,0,0,0,0
HFU19_RS21020,1,0,1,1,0,0,0
HFU19_RS21025,1,0,1,1,0,0,0
HFU19_RS21030,0,0,1,0,0,0,0
HFU19_RS21035,0,0,1,0,0,0,1
HFU19_RS21040,0,1,0,0,0,1,0
HFU19_RS21045,0,0,0,1,0,1,0
HFU19_RS21050,0,0,0,1,1,1,0
HFU19_RS21055,1,0,0,1,0,0,0
HFU19_RS21060,1,0,0,1,0,0,0
HFU19_RS21070,0,0,1,0,0,0,1
HFU19_RS21095,0,0,1,0,0,0,0
HFU19_RS21110,0,0,0,0,0,1,0
HFU19_RS21125,0,0,0,1,0,0,0
HFU19_RS21130,1,0,0,0,0,0,1
HFU19_RS21135,0,0,1,0,0,0,0
HFU19_RS21140,0,0,1,0,1,0,0
HFU19_RS21145,1,0,0,0,0,0,0
HFU19_RS21150,0,0,1,0,0,0,0
HFU19_RS21155,0,1,0,0,1,0,0
HFU19_RS21160,1,0,0,0,0,0,0
HFU19_RS21165,0,0,0,1,0,1,0
HFU19_RS21170,0,0,0,0,1,0,0
HFU19_RS21175,0,0,0,0,1,0,0
HFU19_RS21180,0,0,1,0,0,0,1
HFU19_RS21185,0,1,0,0,0,0,0
HFU19_RS21200,0,0,0,0,0,0,1
HFU19_RS21205,1,0,0,0,0,0,0
HFU19_RS21215,0,0,1,0,0,0,0
HFU19_RS21225,0,0,0,0,1,0,0
HFU19_RS21230,1,1,0,0,0,0,0
HFU19_RS21235,0,0,0,0,1,0,0
HFU19_RS21240,0,0,0,0,1,1,0
HFU19_RS21245,1,0,0,0,0,1,0
HFU19_RS21250,0,0,1,0,0,0,0
HFU19_RS21255,1,0,0,1,0,0,0
HFU19_RS21270,0,0,0,1,0,1,0
HFU19_RS21275,0,0,0,0,1,0,0
HFU19_RS21285,0,0,1,0,0,0,0
HFU19_RS21290,0,1,0,0,0,0,0
HFU19_RS21305,0,0,0,0,0,1,0
HFU19_RS21310,0,0,0,0,0,1,0
HFU19_RS21315,0,0,0,0,0,1,0
HFU19_RS21320,0,0,1,1,0,0,0
HFU19_RS21325,1,0,1,0,0,0,0
HFU19_RS21335,0,0,0,0,0,0,1
HFU19_RS21340,0,0,0,0,0,1,1
HFU19_RS21345,1,0,0,0,0,0,0
HFU19_RS21355,0,0,0,0,0,0,1
HFU19_RS21370,0,0,1,0,0,0,0
HFU19_RS21375,0,0,0,0,1,0,0
HFU19_RS21380,0,0,1,0,0,0,0
HFU19_RS21385,0,1,0,0,0,0,0
HFU19_RS21390,0,1,0,0,0,0,0
HFU19_RS21395,1,0,0,1,0,0,0
HFU19_RS21400,0,0,0,1,0,0,0
HFU19_RS21405,1,0,0,1,1,0,0
HFU19_RS21410,1,0,0,0,1,1,0
HFU19_RS21415,0,1,0,0,0,1,0
HFU19_RS21425,0,0,0,0,1,0,0
HFU19_RS21430,0,0,0,0,0,1,0
HFU19_RS21435,1,0,0,0,0,0,0
HFU19_RS21440,1,1,0,0,0,0,0
HFU19_RS21450,0,1,0,0,0,0,0
HFU19_RS21455,0,1,0,0,0,0,0
HFU19_RS21460,0,0,0,0,1,0,0
HFU19_RS21465,0,0,0,0,1,0,0
HFU19_RS21470,0,0,0,0,1,0,0
HFU19_RS21475,0,1,0,0,0,0,0
HFU19_RS21500,0,0,0,0,1,1,0
HFU19_RS21505,0,0,0,0,1,0,0
HFU19_RS21515,1,0,0,0,0,0,0
HFU19_RS21520,0,0,0,0,0,1,0
HFU19_RS21525,0,0,0,1,1,0,0
HFU19_RS21530,0,1,1,0,0,1,0
HFU19_RS21535,1,0,1,0,1,1,0
HFU19_RS21540,0,0,0,0,0,1,0
HFU19_RS21545,0,0,0,1,1,1,0
HFU19_RS21550,0,1,0,0,0,0,0
HFU19_RS21555,0,1,0,0,0,0,0
HFU19_RS21565,0,1,0,0,0,0,0
HFU19_RS21570,0,0,0,0,1,0,0
HFU19_RS21575,0,0,0,1,0,0,0
HFU19_RS21580,1,0,0,0,1,1,0
HFU19_RS21585,0,1,1,0,0,0,0
HFU19_RS21590,0,0,0,1,0,0,0
HFU19_RS21595,0,0,0,1,0,0,0
HFU19_RS21600,1,0,0,0,1,0,1
HFU19_RS21605,0,0,1,0,0,0,0
HFU19_RS21610,0,0,1,0,0,1,0
HFU19_RS21615,0,0,0,1,0,0,0
HFU19_RS21620,1,0,0,0,0,0,0
HFU19_RS21625,1,0,0,0,0,0,0
HFU19_RS21630,1,0,0,0,1,1,0
HFU19_RS21635,1,0,0,0,1,1,0
HFU19_RS21640,0,0,0,0,1,0,0
HFU19_RS21650,0,0,1,0,0,0,0
HFU19_RS21660,0,0,0,0,1,0,0
HFU19_RS21665,1,0,0,0,0,0,0
HFU19_RS21680,0,0,0,1,0,0,0
HFU19_RS21685,0,0,1,0,1,0,0
HFU19_RS21695,0,0,1,1,0,0,0
HFU19_RS21705,0,0,1,0,0,0,1
HFU19_RS21710,0,1,0,0,0,0,0
HFU19_RS21720,0,1,0,0,0,0,0
HFU19_RS21725,0,0,0,0,1,0,0
HFU19_RS21740,0,0,0,0,1,0,0
HFU19_RS21745,0,0,0,0,1,0,0
HFU19_RS21755,0,1,1,0,0,0,0
HFU19_RS21760,0,0,0,0,0,1,0
HFU19_RS21780,0,0,0,1,0,0,0
HFU19_RS21785,0,0,0,0,1,0,0
HFU19_RS21795,0,0,0,1,0,1,1
HFU19_RS21800,0,0,0,0,0,1,0
HFU19_RS21805,0,0,0,0,1,1,0
HFU19_RS21810,0,0,0,0,1,1,0
HFU19_RS21820,0,0,1,0,0,0,0
HFU19_RS21825,0,0,0,0,1,0,0
HFU19_RS21830,1,0,0,0,0,0,0
HFU19_RS21835,1,0,0,0,0,0,0
HFU19_RS21840,0,0,0,1,0,0,0
HFU19_RS21845,0,0,1,0,0,0,1
HFU19_RS21855,0,0,0,1,0,0,0
HFU19_RS21875,0,0,0,0,1,1,0
HFU19_RS21890,0,0,0,1,0,0,0
HFU19_RS21895,0,0,0,1,1,1,0
HFU19_RS21910,0,0,0,0,1,0,1
HFU19_RS21915,0,0,0,0,1,0,0
HFU19_RS21920,0,0,0,0,1,0,0
HFU19_RS21925,0,0,0,0,1,0,0
HFU19_RS21935,0,1,0,0,0,0,0
HFU19_RS21940,0,0,0,1,0,0,0
HFU19_RS21945,0,0,0,1,0,0,0
HFU19_RS21960,0,0,0,1,0,0,0
HFU19_RS21965,0,0,0,0,0,1,1
HFU19_RS21970,1,0,0,0,0,0,0
HFU19_RS21990,0,0,0,0,1,0,0
HFU19_RS21995,0,0,0,1,1,0,0
HFU19_RS22015,0,0,0,1,0,0,0
HFU19_RS22020,1,0,0,0,0,0,0
HFU19_RS22025,0,0,1,0,1,0,0
HFU19_RS22030,0,0,1,0,1,0,0
HFU19_RS22035,0,0,0,0,0,1,0
HFU19_RS22040,1,0,0,1,0,1,1
HFU19_RS22045,0,0,0,1,0,1,0
HFU19_RS22065,0,0,0,0,0,1,0
HFU19_RS22070,1,0,0,1,0,1,0
HFU19_RS22080,0,0,0,1,1,0,0
HFU19_RS22090,0,0,0,0,0,1,0
HFU19_RS22100,0,0,0,1,0,0,0
HFU19_RS22105,0,0,0,1,0,0,0
HFU19_RS22110,0,1,1,0,0,0,0
HFU19_RS22115,1,0,0,0,1,1,0
HFU19_RS22120,1,0,0,0,1,0,0
HFU19_RS22135,0,0,1,0,0,0,0
HFU19_RS22140,0,0,0,1,1,0,0
HFU19_RS22145,1,0,0,0,0,0,0
HFU19_RS22150,1,0,0,0,0,0,0
HFU19_RS22155,0,0,0,1,0,0,0
HFU19_RS22160,0,0,0,0,1,0,0
HFU19_RS22165,1,0,0,1,0,1,0
HFU19_RS22170,0,0,0,1,0,1,0
HFU19_RS22175,1,0,0,0,1,0,0
HFU19_RS22180,0,1,0,0,0,0,0
HFU19_RS22185,0,1,0,0,0,0,0
HFU19_RS22190,0,1,0,0,0,0,0
HFU19_RS22195,1,0,0,0,0,0,0
HFU19_RS22200,0,0,0,0,0,1,0
HFU19_RS22205,0,0,0,0,0,0,1
HFU19_RS22210,1,0,0,0,0,0,0
HFU19_RS22225,0,0,1,0,0,0,0
HFU19_RS22230,0,0,0,1,0,0,0
HFU19_RS22235,1,0,0,0,0,1,1
HFU19_RS22240,0,0,0,0,1,0,0
HFU19_RS22245,1,0,0,1,0,0,0
HFU19_RS22250,1,0,0,0,0,1,0
HFU19_RS22265,0,1,1,0,0,0,0
HFU19_RS22290,0,0,0,0,1,1,0
HFU19_RS22300,0,1,0,0,0,0,0
HFU19_RS22305,0,0,1,0,0,0,0
HFU19_RS22310,0,1,1,0,0,0,0
HFU19_RS22315,0,0,0,1,0,0,1
HFU19_RS22320,0,0,0,0,0,1,0
HFU19_RS22325,0,0,1,0,0,1,0
HFU19_RS22330,1,0,0,0,0,0,0
HFU19_RS22335,1,0,0,0,0,0,0
HFU19_RS22350,1,0,0,0,0,0,0
HFU19_RS22365,0,0,0,0,1,0,0
HFU19_RS22380,0,1,1,0,0,0,0
HFU19_RS22385,0,0,0,0,0,0,1
HFU19_RS22390,0,0,0,1,0,0,0
HFU19_RS22395,0,0,0,0,0,1,0
HFU19_RS22400,0,0,0,1,0,0,0
HFU19_RS22405,1,0,0,1,0,0,0
HFU19_RS22410,0,0,0,1,0,0,0
HFU19_RS22425,0,0,0,0,1,0,0
HFU19_RS22430,0,0,0,1,0,0,0
HFU19_RS22435,0,0,0,0,0,1,0
HFU19_RS22440,0,0,0,1,0,0,0
HFU19_RS22445,1,0,0,1,0,0,0
HFU19_RS22450,0,0,0,0,0,1,0
HFU19_RS22455,0,0,0,0,0,1,0
HFU19_RS22460,1,0,0,1,0,1,0
HFU19_RS22465,1,0,0,1,0,0,0
HFU19_RS22470,0,0,1,1,0,0,0
HFU19_RS22475,0,0,0,0,1,0,1
HFU19_RS22480,0,1,1,0,0,0,0
HFU19_RS22485,0,0,0,1,0,0,0
HFU19_RS22490,0,0,0,0,0,1,0
HFU19_RS22505,0,0,0,0,0,1,0
HFU19_RS22510,0,0,0,0,1,0,0
HFU19_RS22515,0,0,0,0,1,0,0
HFU19_RS22530,0,0,0,0,1,0,0
HFU19_RS22535,0,0,0,1,0,0,0
HFU19_RS22540,0,0,0,1,0,0,0
HFU19_RS22550,0,0,0,0,0,1,0
HFU19_RS22560,0,0,0,0,1,1,0
HFU19_RS22575,0,1,1,0,0,0,0
HFU19_RS22585,0,0,1,0,0,0,0
HFU19_RS22590,0,0,0,0,0,0,1
HFU19_RS22595,0,0,0,0,1,0,0
HFU19_RS22605,0,1,0,0,0,0,0
HFU19_RS22610,1,0,0,0,0,1,1
HFU19_RS22615,0,0,0,0,0,1,0
HFU19_RS22625,0,0,0,1,0,1,0
HFU19_RS22635,1,0,0,0,0,0,0
HFU19_RS22640,1,0,0,0,0,1,0
HFU19_RS22645,0,1,1,0,0,1,0
HFU19_RS22650,0,1,1,1,0,0,0
HFU19_RS22655,0,0,1,1,0,1,0
HFU19_RS22660,0,0,1,0,0,0,0
HFU19_RS22665,0,0,0,1,1,0,0
HFU19_RS22670,0,0,0,1,1,1,0
HFU19_RS22680,0,0,0,0,0,0,1
HFU19_RS22685,1,0,0,0,0,0,0
HFU19_RS22705,0,0,0,0,1,1,0
HFU19_RS22720,0,0,0,0,0,0,1
HFU19_RS22725,0,0,0,0,1,0,0
HFU19_RS22735,0,0,0,0,1,0,0
HFU19_RS22740,1,0,0,0,0,1,0
HFU19_RS22745,0,0,0,0,1,0,0
HFU19_RS22750,0,1,0,0,0,0,1
HFU19_RS22760,0,0,1,0,0,0,1
HFU19_RS22765,1,0,0,0,0,1,0
HFU19_RS22770,0,0,0,0,0,1,0
HFU19_RS22775,0,1,0,0,1,0,0
HFU19_RS22795,0,0,0,1,0,0,0
HFU19_RS22800,0,0,0,0,0,1,0
HFU19_RS22805,1,0,1,0,0,0,0
HFU19_RS22810,1,0,0,0,0,0,0
HFU19_RS22815,0,0,0,1,0,1,0
HFU19_RS22820,0,0,0,0,1,0,0
HFU19_RS22825,0,0,0,0,1,0,0
HFU19_RS22840,0,0,0,0,1,1,0
HFU19_RS22850,0,0,0,1,0,1,0
HFU19_RS22855,0,0,0,1,1,0,0
HFU19_RS22860,1,0,0,0,1,0,0
HFU19_RS22875,0,0,0,0,1,0,0
HFU19_RS22880,0,0,0,1,1,0,0
HFU19_RS22890,0,0,0,1,0,0,0
HFU19_RS22895,0,0,0,1,0,0,0
HFU19_RS22910,1,0,0,0,0,0,0
HFU19_RS22915,0,0,0,1,1,1,0
HFU19_RS22925,0,0,0,0,1,1,0
HFU19_RS22940,0,0,0,0,1,0,0
HFU19_RS22945,0,0,0,0,1,0,0
HFU19_RS22960,0,0,0,1,0,1,1
HFU19_RS22965,0,0,0,1,0,0,0
HFU19_RS22975,0,0,1,0,0,0,1
HFU19_RS23005,0,0,0,1,0,0,0
HFU19_RS23010,0,0,0,0,0,1,0
HFU19_RS23020,1,0,0,0,0,0,0
HFU19_RS23030,0,0,0,0,1,0,0
HFU19_RS23035,0,1,0,0,0,0,0
HFU19_RS23040,0,1,0,0,0,0,0
HFU19_RS23045,0,0,0,0,0,0,1
HFU19_RS23050,0,1,1,0,0,0,0
HFU19_RS23055,0,1,1,0,0,0,0
HFU19_RS23060,0,0,0,1,0,0,0
HFU19_RS23065,0,0,1,0,1,1,0
HFU19_RS23070,1,0,0,0,0,0,0
HFU19_RS23075,0,0,0,1,0,0,1
HFU19_RS23085,1,0,0,1,0,0,0
HFU19_RS23090,0,0,0,0,0,0,1
HFU19_RS23095,1,0,0,1,0,0,1
HFU19_RS23105,1,0,0,0,0,0,0
HFU19_RS23110,1,0,1,0,0,0,0
HFU19_RS23115,0,0,0,0,1,0,0
HFU19_RS23125,0,0,0,1,1,0,0
HFU19_RS23130,1,0,0,0,0,0,0
HFU19_RS23135,0,0,0,0,1,0,0
HFU19_RS23140,0,0,0,1,0,0,0
HFU19_RS23145,1,0,0,1,1,0,0
HFU19_RS23150,1,0,0,0,1,0,0
HFU19_RS23155,1,1,0,0,1,1,0
HFU19_RS23160,1,0,0,0,0,1,0
HFU19_RS23165,1,0,0,0,0,0,0
HFU19_RS23170,0,0,0,1,0,0,0
HFU19_RS23180,0,0,0,1,0,0,0
HFU19_RS23190,1,0,0,1,0,0,0
HFU19_RS23200,1,0,0,1,0,1,0
HFU19_RS23205,0,0,0,1,0,1,0
HFU19_RS23215,0,0,0,0,0,1,0
HFU19_RS23220,0,0,0,0,1,0,0
HFU19_RS23225,0,0,1,1,0,0,0
HFU19_RS23240,0,0,0,0,0,1,0
HFU19_RS23245,0,0,0,0,0,1,0
HFU19_RS23270,0,0,0,1,0,1,0
HFU19_RS23275,0,0,0,0,1,0,0
HFU19_RS23290,0,1,1,0,0,0,0
HFU19_RS23295,0,1,0,0,0,0,0
HFU19_RS23310,0,0,1,0,0,0,0
HFU19_RS23315,0,0,1,0,0,0,0
HFU19_RS23320,0,0,1,0,0,1,0
HFU19_RS23325,0,0,1,0,0,0,0
HFU19_RS23330,0,0,1,0,0,0,0
HFU19_RS23355,0,0,0,1,0,0,0
HFU19_RS23370,0,0,0,1,0,0,0
HFU19_RS23375,0,0,0,0,1,0,0
HFU19_RS23385,0,1,0,0,0,0,0
HFU19_RS23390,1,0,0,1,0,0,0
HFU19_RS23415,0,0,0,1,0,0,0
HFU19_RS23420,0,1,0,0,0,0,0
HFU19_RS23425,0,1,0,0,0,0,0
HFU19_RS23430,0,0,0,0,1,0,0
HFU19_RS23435,0,0,0,0,0,1,0
HFU19_RS23455,1,0,0,0,0,0,0
HFU19_RS23460,1,0,0,1,0,0,0
HFU19_RS23465,1,0,0,0,0,0,0
HFU19_RS23470,1,0,0,1,0,0,0
HFU19_RS23480,1,0,0,0,0,0,0
HFU19_RS23490,0,0,1,0,1,1,0
HFU19_RS23500,0,0,0,0,1,0,0
HFU19_RS23515,0,0,0,1,1,1,0
HFU19_RS23520,1,0,0,0,0,0,0
HFU19_RS23525,1,0,0,0,0,1,0
HFU19_RS23530,1,0,0,0,0,0,0
HFU19_RS23535,1,0,0,0,1,0,1
HFU19_RS23545,0,1,0,0,1,0,0
HFU19_RS23550,0,1,0,0,0,0,0
HFU19_RS23555,0,0,0,0,1,0,0
HFU19_RS23565,1,0,0,0,0,0,0
HFU19_RS23570,0,0,0,1,0,0,1
HFU19_RS23575,0,0,0,1,1,0,0
HFU19_RS23580,0,0,0,1,0,0,0
HFU19_RS23585,1,0,0,0,0,0,0
HFU19_RS23590,0,0,0,0,1,0,0
HFU19_RS23615,1,0,0,0,0,0,0
HFU19_RS23620,0,0,0,0,0,1,0
HFU19_RS23640,0,1,0,0,0,0,0
HFU19_RS23645,1,0,0,0,0,0,1
HFU19_RS23655,0,0,1,0,0,1,0
HFU19_RS23670,1,0,0,0,0,0,0
HFU19_RS23675,0,1,0,0,0,0,0
HFU19_RS23680,0,0,0,0,0,1,1
HFU19_RS23685,0,1,0,0,0,0,0
HFU19_RS23695,0,0,0,0,0,1,0
HFU19_RS23700,1,0,0,0,0,0,0
HFU19_RS23705,0,0,0,1,0,1,1
HFU19_RS23720,0,0,0,1,0,0,0
HFU19_RS23735,0,0,0,1,0,0,0
HFU19_RS23745,0,0,0,0,1,0,0
HFU19_RS23755,0,0,1,0,0,0,0
HFU19_RS23760,0,0,0,1,1,0,0
HFU19_RS23775,1,0,0,0,0,0,0
HFU19_RS23780,0,0,1,0,0,0,0
HFU19_RS23785,0,0,0,0,0,0,1
HFU19_RS23795,0,0,0,0,0,0,1
HFU19_RS23805,0,1,0,0,0,0,1
HFU19_RS23810,0,0,0,0,1,0,0
HFU19_RS23825,0,0,0,0,0,1,0
HFU19_RS23835,0,0,1,0,0,0,0
HFU19_RS23845,0,1,0,0,0,0,0
HFU19_RS23855,1,0,0,0,0,0,0
HFU19_RS23865,1,0,0,0,0,0,0
HFU19_RS23870,0,0,0,1,0,1,0
HFU19_RS23880,0,1,1,0,0,1,0
HFU19_RS23885,0,1,1,0,0,0,0
HFU19_RS23910,0,0,0,1,1,0,0
HFU19_RS23920,0,0,1,0,0,0,0
HFU19_RS23930,0,0,1,0,0,0,1
HFU19_RS23945,0,0,0,0,0,0,1
HFU19_RS23960,0,0,0,0,0,1,0
HFU19_RS23975,1,0,0,0,0,0,0
HFU19_RS23980,0,0,0,0,1,0,0
HFU19_RS23985,0,0,0,1,0,0,0
HFU19_RS24005,0,0,0,0,1,1,1
HFU19_RS24015,0,0,0,1,0,0,0
HFU19_RS24030,0,0,0,0,0,1,0
HFU19_RS24035,0,1,1,1,0,0,1
HFU19_RS24040,0,0,0,1,0,0,0
HFU19_RS24055,0,0,0,1,0,0,0
HFU19_RS24060,0,0,0,1,0,0,0
HFU19_RS24065,0,0,0,1,0,0,0
HFU19_RS24070,0,0,0,0,0,1,0
HFU19_RS24075,0,0,0,0,0,1,0
HFU19_RS24085,1,0,0,0,0,0,0
HFU19_RS24110,0,0,0,0,0,1,0
HFU19_RS24115,0,0,1,0,0,0,0
HFU19_RS24125,0,1,1,0,0,0,1
